row_id,pseudo_query
27183,"Italian Kerner wine with smoky and fruity notes, under $30"
27184,california zinfandel with mushroom and berry flavors under $15
27185,redwood valley zinfandel with sweet and spicy fruit flavors
27186,sonoma zinfandel black fruit vanilla taste good for aging
27187,sweet riesling ice wine canada pear and melon flavors
27188,smooth chocolaty zinfandel from sonoma for easy drinking
27189,côtes du rhône red blend pepper and blackberry flavors under $15
27190,redwood valley zinfandel smooth berry and pepper flavors
27191,south african shiraz smoky and leathery flavors for adventurous drinkers
27192,napa zinfandel ready to drink soft and sweet wine
27193,french red blend cedar black currant flavors under $20
27194,south africa fume blanc nutty herbal flavors good weight
27195,australian riesling pear lemon flavor with mineral finish
27196,french red blend provence oaky cherry menthol flavors under $15
27197,amador county zinfandel dark fruit coffee licorice notes
27198,california zinfandel spicy berry coffee flavors under $15
27199,canadian vidal blanc sweet honeyed fruity dessert wine
27200,"Sonoma Zinfandel with spicy, smoky flavors for grilling"
27201,South African Pinotage with dark cherry and smoky notes
27202,affordable smooth Merlot with plum and coffee flavors
27203,buttery Chardonnay with apple and caramel flavors
27204,fruity Dry Creek Zinfandel with a strong finish
27205,Rhone blend with cocoa and dark fruit under $15
27206,Shenandoah Zinfandel with cherry and chocolate notes
27207,South African Merlot with plum and chocolate flavors
27208,Napa Zinfandel with raspberry and coffee flavors
27209,Napa Zinfandel with blueberry and maple syrup notes
27210,powerful Napa Zinfandel for grilling
27211,smooth Paso Robles Zinfandel with berry and chocolate
27212,old vine Sonoma Zinfandel
27213,cheap Amador County Zinfandel with peppery notes
27214,sweet white Bordeaux dessert wine
27215,Tuscan Merlot with cherry and chocolate flavors
27216,rich Tuscan red blend espresso chocolate pipe tobacco
27217,Tuscan Sangiovese with cinnamon and cherry notes
27218,aged Rioja with raspberry and plum flavors
27219,Tuscan red blend blueberry spice smoked ham
27220,expensive Tuscan syrah chocolate blueberry
27221,Australian Chardonnay with peach and mango flavors
27222,tannic Syrah from Dry Creek Valley needs aging
27223,Super Tuscan red blend dense black fruit
27224,Bolgheri red blend cherry black currant tobacco spice
27225,Cabernet Franc Tuscany cherry plum mushroom
27226,Tuscan red blend cherry vanilla spice
27227,Portuguese red wine chocolate dried fruit
27228,delicate Tuscan red blend red fruit lavender
27229,not too sweet dessert wine fruit tart
27230,Rioja Gran Reserva smooth raspberry cherry plum
27231,German Riesling dry style apple spice
27232,"Tuscan Cabernet Sauvignon with plum and mushroom notes, around $70"
27233,"crisp Spanish Albariño, peach and melon flavors, under $20"
27234,"California Pinot Blanc, fruity and crisp, under $25"
27235,Comfortable red wine from Tuscany with cherry and spice notes
27236,red blend from Tuscany with chocolate and cherry flavors under $30
27237,smooth red blend wine with blueberry and toast flavors
27238,"Gewürztraminer Monterey County, spicy and floral, good acidity"
27239,"bold Tuscan Merlot with coffee and cherry notes, good with steak"
27240,"German Riesling, complex and elegant, lime and green apple flavors"
27241,"California Petit Verdot, dark fruit and tannic, good for aging"
27242,"aged California Chardonnay, mineral and apricot flavors, $50"
27243,"Tuscan red blend, complex and smooth, soy sauce notes"
27244,"Argentinian Malbec, earthy and leathery, under $20"
27245,"Napa Cabernet Sauvignon, oaky and simple, around $60"
27246,"Fresh, crisp Rioja with red fruit flavors for everyday drinking"
27247,"Sweet Sicilian dessert wine, caramel and butterscotch flavors"
27248,South African Sauvignon Blanc with herbal and lime flavors under $15
27249,easy drinking red blend South Africa raspberry cherry
27250,California Merlot with plum vanilla and oak flavors
27251,South African Merlot red plum and spice notes under $15
27252,affordable California Cabernet Sauvignon everyday drinking
27253,Napa Cabernet Sauvignon blackberry cassis dark chocolate
27254,cheap Chardonnay with pineapple peach and smoky oak flavors
27255,Central Coast Merlot cranberry menthol herbal notes under $20
27256,Argentinian Torrontes with tropical fruit lychee green melon
27257,Santa Barbara Cabernet Sauvignon blackberry bell pepper oaky
27258,Australian Sauvignon Blanc grapefruit pineapple crisp finish
27259,Argentinian Malbec candied red fruit mint herbal notes
27260,Australian Pinot Grigio apple melon citrus dry finish
27261,Italian Sangiovese Grosso forest berry earthy smoky notes
27262,South African red blend cherry mulberry vanilla under $15
27263,sweet Moscato d'Asti with honey apricot flavors
27264,california white blend wine under $20 fruity and spicy
27265,central coast chardonnay with lemon custard flavor
27266,cheap pinot noir with smoky and cherry flavor from Romania
27267,brunello with smoked bacon and plum flavors
27268,tuscany sangiovese vanilla almond flavor under $25
27269,israeli kosher red wine with menthol and dark fruit
27270,complex white wine Spain papaya banana flavor
27271,chianti rufina riserva black cherry chocolate spice
27272,rioja tempranillo blend spicy stewed fruit
27273,chianti classico soft juicy velvety
27274,howell mountain zinfandel rich fruit bacon spice
27275,calaveras county muscat blanc apricot peach spice
27276,new zealand pinot noir tea leaves berries under $20
27277,hawke's bay bordeaux blend mocha cassis vegetal notes
27278,sangiovese di romagna cherry blackberry pepper
27279,central otago pinot noir cherry mushroom earthy
27280,"Finger Lakes Cab Franc with cherry, mocha, and vanilla notes under $20"
27281,Chianti Rufina Sangiovese for chicken or white meat pairing
27282,"Montecucco Sangiovese wine with cherry, bacon, and earthy flavors"
27283,"Montecucco red blend with cherry and spice, smooth finish"
27284,Marlborough Sauvignon Blanc grassy and citrusy under $20
27285,"Chilean Chardonnay with banana, vanilla, and papaya flavors"
27286,Patagonia Pinot Noir with cherry and raspberry under $15
27287,"California Chardonnay with apricot, caramel and honey notes"
27288,Uco Valley Malbec good value blackberry and plum under $15
27289,Napa Zinfandel rich and spicy black currant and chocolate
27290,Burgundy Pinot Noir strawberry fruit and gentle tannins under $35
27291,"Napa Cabernet Sauvignon with black currant, needs aging"
27292,Patagonia Malbec blackberry and cassis flavors easy drinking under $15
27293,Italian red dessert wine Primitivo smoky and jammy
27294,"Prosecco with floral and fruity notes, slight sweetness"
27295,Edna Valley Albariño crisp and refreshing citrus and spice
27296,Finger Lakes Pinot Noir with plum flavor under $25
27297,"Burgundy Pinot Noir with red berry notes, good for aging"
27298,California Pinot Noir with cherry pie flavor
27299,Chardonnay without oaky flavor
27300,Argentinian Malbec with black fruit and spice notes
27301,crisp white wine for seafood under $30
27302,Prosecco for picnic in a special bottle
27303,cheap Chilean Syrah with chocolate flavor
27304,unique Italian sparkling wine
27305,Napa Zinfandel with high alcohol content
27306,fresh and light rosé champagne
27307,Cabernet Franc from New York with blackberry flavor
27308,California Cabernet Sauvignon too jammy
27309,sweet Moscato with peach blossom aroma
27310,dry rosé wine with red berry and smoky flavor
27311,red blend wine from Lodi California
27312,"Long Island Merlot with mocha and spice notes, under $30"
27313,"Idaho Viognier with peach and apple flavors, inexpensive"
27314,"Argentinian Cabernet Sauvignon with tomato notes, around $15"
27315,"Virginia Viognier with honeydew and apple, good acidity"
27316,"Light and fresh Sangiovese wine, easy drinking"
27317,"Burgundy Pinot Noir with raspberry flavors, needs aging"
27318,Affordable Portuguese red wine with juicy red fruit flavors
27319,Cheap Malbec from Mendoza with berry and coffee notes
27320,"Light and sweet Vinho Verde, citrusy and refreshing"
27321,Dry Portuguese Sparkling wine with citrus and almond notes
27322,"Fruity Portuguese white wine with lychee flavor, drink young"
27323,Argentinian Semillon with nectarine and grapefruit notes
27324,"Spanish Monastrell with black fruit and mocha, high acidity"
27325,"Light and fresh Prosecco with citrus aromas, under $15"
27326,Sweet Lambrusco with black fruit and raspberry jam flavors
27327,Italian Pinot Nero frizzante with citrus and white flower aromas
27328,"crisp, fruity white wine with pear and apple flavors under $10"
27329,smoky merlot with coffee and tar notes
27330,sparkling rosé wine for appetizers
27331,mineral-driven Sauvignon Blanc from Long Island
27332,creamy Chardonnay with pineapple and cinnamon flavors
27333,crisp and fruity Chardonnay from Argentina under $15
27334,jammy California Cabernet Sauvignon with chocolate notes
27335,fruity Portuguese red wine ready to drink soon
27336,light-bodied Pinot Noir with strawberry flavors from Burgundy
27337,"big, oaky Pinot Noir from Mendocino"
27338,Argentinian Malbec with earthy and spicy flavors
27339,tannic Pinot Noir from Oregon
27340,dark rosé wine that is deliciously sippable
27341,rich Bordeaux blend from Pomerol
27342,smooth red Bordeaux blend from Saint-Émilion
27343,soft and silky Pinot Noir from Santa Maria Valley
27344,biodynamic Rhone white blend Oregon pear apple cucumber
27345,Oregon Pinot Blanc under $20 apple citrus honeysuckle
27346,French Petit Manseng with herbal and animal notes for shellfish
27347,super Tuscan red blend berry spice chocolate under $100
27348,Sonoma sparkling wine raspberries limes vanilla toast under $25
27349,Napa Chardonnay pineapple orange oak creamy texture
27350,Sancerre Sauvignon Blanc tropical fruit mineral dry
27351,Oregon Pinot Noir Dundee Hills fruity easy drinking
27352,Dry Creek Zinfandel wild berry spice mocha flavors
27353,Finger Lakes Riesling dry grapefruit lychee white tea
27354,Dundee Hills Pinot Noir needs decanting truffle
27355,Napa Merlot smooth cherry currant licorice under $25
27356,Willamette Valley Pinot Noir Beaujolais style chocolate
27357,Bolgheri Super Tuscan blend berry spice leather
27358,Portuguese white wine Alentejano rich fruity acidic
27359,Napa Cabernet Sauvignon blackberry currant soft tannins
27360,"Oregon Pinot Noir with cherry and spice notes, under $30"
27361,"California Pinot Noir, needs aging, raspberry and spice notes"
27362,"Italian red blend Bolgheri, incense and dark fruit flavors"
27363,"Affordable French Bordeaux blend, good for aging, under $20"
27364,"California Cabernet Sauvignon, dark fruit, chocolate, vanilla notes"
27365,"Russian River Pinot Noir, red fruit and floral notes, elegant style"
27366,"Saint-Émilion Bordeaux blend, ready to drink, dark fruit flavors"
27367,"Santa Barbara Pinot Noir, herbal notes, lively acidity, around $50"
27368,"Unique California Grenache, old vine, floral and tea aromas"
27369,"California red blend Tempranillo Grenache Malbec, soft tannins"
27370,"Washington Cabernet Franc, black cherry, chocolate, espresso flavors"
27371,"Ballard Canyon Syrah, dark fruit, spice, coffee notes, expensive"
27372,"California Chardonnay, sea salt, citrus, chamomile, complex flavors"
27373,"Sta. Rita Hills Pinot Noir, cranberry, spice, rose petal aromas"
27374,"Santa Maria Valley Chardonnay, Meyer lemon, white lily, peach flavors"
27375,"Sweet Bordeaux wine Sauternes, honey and apricot flavors, from 2022"
27376,"Cahors Malbec with ripe berry flavors and firm tannins, drink after 2020"
27377,"Barolo Nebbiolo with raspberry and cherry notes, velvety tannins, drink through 2027"
27378,"California red blend with meaty notes, blueberry, and chalky tannins"
27379,"Napa Merlot with plum, cherry, leather, and spice, good for aging"
27380,"Central Coast Syrah with black currant, rosemary, and coffee notes, under $50"
27381,"Barolo Nebbiolo with cherry and raspberry, bright acidity, drink 2018-2028"
27382,"Portuguese red wine, rich and smooth, with ripe black fruit, ready to drink"
27383,"Ballard Canyon Syrah with black peppercorn and meaty flavors, around $50"
27384,"Sta. Rita Hills Chardonnay, oaky with citrus finish, around $50"
27385,"Italian Sagrantino with truffle and tobacco notes, needs time to age"
27386,"Beaujolais cru wine, fruity and crisp, ready to drink, under $30"
27387,Carmel Valley Merlot with grape and chili pepper notes
27388,"Tuscan red blend under $15, easygoing and fruity"
27389,"Tuscan red blend with black cherry and cedar notes, under $20"
27390,"Beaujolais Régnié, soft and fruity, ready to drink, around $25"
27391,"Pinot Gris with fig and pear hints, reasonably rich, under $20"
27392,"Rhone red blend under $15 with cherry, chocolate, and herb notes"
27393,Cheap Malbec with some interesting flavors
27394,Sauvignon Blanc from Chile with citrus and good acidity under $15
27395,"Dry rose from Finger Lakes, New York"
27396,Washington State Chardonnay with pear and tropical fruit flavors
